content_id,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
4668172927098913296,4668172927098913296,-4130193294870737688,-4336355219396419841,6831941111848480366,2072448887839540892
-4130193294870737688,4668172927098913296,-4130193294870737688,-4336355219396419841,6831941111848480366,2072448887839540892
-6843047699859121724,-6843047699859121724,3965818599169726564,2285214528595997209,123378787151399958,3343368383976781910
-6859269826758227273,-6859269826758227273,8342423402350940832,-1181242543195516037,-6932442635231192683,-6400214860728938634
5728858831120768412,5728858831120768412,6187300944962737279,1469580151036142903,1674373276159762025,-4754223659064624252
5659318589553771161,5659318589553771161,216869981229779312,6678691743269420670,7943906961970828120,6778168087818060600
7024819429467163565,7024819429467163565,8947914348334479785,7508152369854945139,-9192549002213406534,2393972361498749268
4654349179360175629,4654349179360175629,4012770927504386801,-6902744509271060072,-6457517220721978,9128267824356972069
-6734931185433789466,-6734931185433789466,6852597772196653540,4375556914674736641,-8762137947059829459,3679601493757850490
7036087807129071010,7036087807129071010,9128267824356972069,-3136683414587095274,6042459843569845586,-862645085190435621
6989198691754522425,6989198691754522425,7182931494487573654,8355302955998803709,2864534935028964135,-7009536306337650657
7206850235815254159,7206850235815254159,-2430889785264760757,3845974592165897942,4817624205684040310,-3872763991286728274
2505379943041571189,2505379943041571189,-2871347907044769386,-4050006690189978332,6766105865162331239,-759389978085260161
-5571606607344218289,-5571606607344218289,1567984561327445971,-2386148284399181873,-2358756719610361882,-6192579321116251081
6044362651232258738,6044362651232258738,6341647533150019811,5779887740609126631,123378787151399958,4161491675236615151
-8734181034726403477,-8734181034726403477,738761744030347929,-6133746337603876146,-8962700386317589038,-7638840925036528150
-23817016428727099,-23817016428727099,2417383163258637695,-1291869519847635026,1433951803438448289,1433951803438448289.1
-4875060556471576861,-4875060556471576861,6424668376409530281,-91139000311163410,3643465492984939400,-907419983362132448
4118743389464105405,4118743389464105405,4877833951599818487,1128840733277618400,-115909536143817330,-4760639635023250284
-8618420761918493321,-8618420761918493321,-3697359635590244386,2271592336048425450,2841458704671711663,-7492067511846042603
-4698104907897418459,-2855910583928922225,1805849336099641652,3035329611795434601,-4126288159365354498,2858969450431709251
1314740759271289025,1314740759271289025,-5976464170927897250,-2061825422128752184,4786732753690611738,1805849336099641652
9222265156747237864,9222265156747237864,-6245524727898921842,216869981229779312,6678691743269420670,1920899299418335515
8736111317960965711,4988225165850707692,4644672909721737325,4866620033136147586,7664140604181040222,8526042588044002101
8808216970065110104,8808216970065110104,8428597553954921991,-6778286518036232293,4891164246772479976,-456574518348806233
2842727018572461564,2842727018572461564,-8009527121402763559,-8047634385511625486,3037840448416371691,2173307133640600082
6255978182562760059,6255978182562760059,8651615486877503655,-14569272361926584,-3058031327323357308,8886002764685330098
8651615486877503655,8651615486877503655,-3058031327323357308,-14569272361926584,8886002764685330098,5854206600849997966
-6704596170548214779,-6704596170548214779,1328618437884612347,4877833951599818487,428486625959995206,6042459843569845586
2901480192726556992,2901480192726556992,3564394485543941353,-5637143900506554933,-993224631915984347,-455124319026316634
-1449104782233586994,-1449104782233586994,-6308850935767965758,-6728844082024523434,-6765871608738223618,8120046881003900118
-8142426490949346803,-8142426490949346803,1283472251609674486,5447580952505296338,6615662748793536194,123378787151399958
4548329563501022787,-548495338204268789,4548329563501022787,8497861351486449784.1,8497861351486449784,5962268176939710955
-548495338204268789,-548495338204268789,4548329563501022787,8497861351486449784.1,8497861351486449784,5962268176939710955
8497861351486449784,-548495338204268789,4548329563501022787,8497861351486449784.1,8497861351486449784,5962268176939710955
6754417485681598974,-5973686110278905367,4877833951599818487,3075564241645350154,5211673327552264703,-4760639635023250284
7818691400791322406,7818691400791322406,4815632823882298534,2834574758085485485,457505998997890101,-788035419968530567
8497861351486449784,-548495338204268789,4548329563501022787,8497861351486449784.1,8497861351486449784,5962268176939710955
-6484638837208285334,-6484638837208285334,1805849336099641652,8947914348334479785,-4612605965384710183,4625350031392752392
1137471872769164371,1137471872769164371,5189433264884433830,6984066580750577207,1805849336099641652,-1172724258904585136
-7992053163122498177,-7992053163122498177,-3173020603774823976,4788854083489560153,1649752043999819668,2930191803881821526
1306706744219888810,1306706744219888810,7434270606888620096,-1981734999963962468,4780818054552370624,6001127456099879458
-3319960804317299025,-3319960804317299025,-8971085667828564532,-8259953995965151136,6006800146436649545,-1596335233529956315
5913609969272242724,-8248141950199177506,-3552937095886146934,717471739656838182,4195778828921942020,4118743389464105405
7105108082715965818,7105108082715965818,8596997246990922861,8402348887626635381,-538948733779286129,-9055044275358686874
4437902912817080687,5317978293082383492,3598164602856140626,4372031182493802582,-5313466754735123256,30461094217357731
-7908990633460844158,7529823674661315431,-387651900461462767,-5319401396891346003,5787934590133549357,-5847687782206566321
408569329455206654,1639450243805666792,-1878569380455769122,6304895356046683527,-535029905294961110,-7463572107837163154
9091641298512813712,9091641298512813712,8920226233198909725,2901480192726556992,4677417698542178243,638282658987724754
-1852324383183073754,1266958185239582088,-1868297195590431285,1362723651715193305,8734156751308150579,6200172800690402606
3705075652854270482,3705075652854270482,-57452526663870593,1719976830095479814,-6121430502305136434,7488370990373644128
-1549326815285717811,-1549326815285717811,-434149774629603391,-9128652074338368262,-9089854794058353436,-993224631915984347
2990005046938769485,2990005046938769485,3116298625885250927,4804093434821394840,3496156626367166618,4859179221363512189
-1123543351704082417,-9028990334396397584,6750029764020453263,-6074661548047199165,6817244649248188271,-2855218766021441159
-4475938295812802739,-4475938295812802739,-88303961787201909,-7564569805639737618,3616722904601574426,5032631648793129465
-3428996085514172371,-3428996085514172371,3320201327008235211,1487738553913510703,162771765556771108,6237433897543964784
4559158557590109105,4559158557590109105,-8512461968928613053,-6346370309134074019,-6590064508646491981,-6859363289291329827
-662806181534790446,8057379878708189245,719128783277038733,8770410950539401126,2072448887839540892,-7484960773951920439
-1622037268576555626,-1622037268576555626,-4833307637594287163,-5578229678262992168,-3125361793069842594,4273365516830385867
-1444481301861872291,-1444481301861872291,3472032465864014134,-4278025512576376201,123378787151399958,-3405516291669853723
4918358495761748770,-1068603220639552685,-6644783190271298310,-1463025432902754108,-1306208577536428610,8074780316213343498
6015995473246774717,6015995473246774717,-8681175158863587641,-4309525417316029305,3720742491238027703,3293246847422795557
-158184760257182670,-158184760257182670,6876740810766966100,216869981229779312,6678691743269420670,4911701623098526999
1968587931268137930,1968587931268137930,-7452761262757182727,-1297580205670251233,5779887740609126631,-5082274522455747241
-6726685468116057064,-6726685468116057064,-1297580205670251233,-6651333707067617642,-7452761262757182727,5779887740609126631
-5123671543726522991,-5123671543726522991,-4761420664091904483,4877833951599818487,1128840733277618400,1929674614667189969
-2990485643677949494,7078276984547732873,7078276984547732873.1,-9102431381393428051.1,-9102431381393428051,6237714845306489877
-2990485643677949494,7078276984547732873,7078276984547732873.1,-9102431381393428051.1,-9102431381393428051,6237714845306489877
-2990485643677949494,7078276984547732873,7078276984547732873.1,-9102431381393428051.1,-9102431381393428051,6237714845306489877
-1312850681127865433,-1312850681127865433,-1312850681127865433.1,8886002764685330098,-3058031327323357308,5854206600849997966
-1312850681127865433,-1312850681127865433.1,-1312850681127865433,-3058031327323357308,8886002764685330098,5854206600849997966
-3338916066794638254,-3338916066794638254,3268064929368559554,5779887740609126631,1796618361228441836,2285214528595997209
7540764978459875963,7540764978459875963,162771765556771108,-5953227649059336919,-6739959707791598779,2546657529517570876
5514214996211995551,5514214996211995551,5036201777135800491,-4145260601063545880,-7387185690512762935,2672238531812965181
-5411404485622449820,-5411404485622449820,-504935756748713175,5232169374213306041,-5071600977095793163,-6016433871633244814
-8935051432668167578,-8935051432668167578,-504935756748713175,3687286164936910007,6569723785655740276,5232169374213306041
-5997023418322622504,-5997023418322622504,-5411404485622449820,4917926779066818777,-504935756748713175,-6016433871633244814
6240076106289531207,6240076106289531207,9168028029170358424,5232169374213306041,-504935756748713175,-6275771337261603227
7000840123067725009,7000840123067725009,-504935756748713175,-5411404485622449820,4917926779066818777,6569723785655740276
-3750301395521973493,-3750301395521973493,-8041742992841055506,-504935756748713175,-6056382045660082261,-5411404485622449820
-3336755617029300430,-3336755617029300430,5232169374213306041,-504935756748713175,3456446200772320915,4917926779066818777
-4761420664091904483,4877833951599818487,-5123671543726522991,-7165716941095296287,1128840733277618400,-4760639635023250284
-6467708104873171151,-6467708104873171151,6377566860234930618,8890720798209849691,-5238066650780855302,7424795099560672335
2817960273225808857,2817960273225808857,1348739322889189648,7963184191158282052,-7726397374158219907,-4386371945374980231
-2766592729910903198,-2766592729910903198,1971653634364577968,4313871021753084020,-8968101771604200516,1862503310075246782
1286723199785027310,1286723199785027310,8968837261991914049,6987435400166905688,-1403735753867098241,5111115201913219115
2280365999288629014,-5179565226573622983,7351002593233940239,-8773118241761372618,5795281877636738272,-8734181034726403477
1595230810451459837,1595230810451459837,-3697359635590244386,8729086959762650511,-2038869595290705317,2474876390020567211
8120046881003900118,8120046881003900118,-3499919498720038879,3510349622718287202,-7108012586837980940,-1523691178084871
-4748027149000767298,-4748027149000767298,-4503975842879662368,7926736692763443624,-3872763991286728274,-8717945432162716060
8596997246990922861,8596997246990922861,2271592336048425450,1805849336099641652,5934557073194045393,-3697359635590244386
2793899372921426050,3929262240746146680,9151634133568930081,6778168087818060600,-1917202688559171732,8596997246990922861
-3850335246895770347,-3850335246895770347,-6739959707791598779,966067567430037498,162771765556771108,1433393829724383645
-605114438206384896,-4612605965384710183,1805849336099641652,-2487699318115820990,-3620251618670158123,-8618420761918493321
-3820497466351868775,-3820497466351868775,-8353590933060505654,8637400873589298078,3750772607644674028,-2547386150711652030
-4187268503708157132,-456574518348806233,-456574518348806233.1,-4187268503708157132,-4187268503708157132.1,-8722526817358894474
-4187268503708157132,-456574518348806233,-456574518348806233.1,-4187268503708157132,-4187268503708157132.1,-8722526817358894474
-456574518348806233,-456574518348806233,-456574518348806233.1,-4187268503708157132,-4187268503708157132.1,-8722526817358894474
-456574518348806233,-456574518348806233,-456574518348806233.1,-4187268503708157132,-4187268503708157132.1,-8722526817358894474
910894669274456978,-1737937277055036780,-2429242279408079104,-7673844339521298105,-7534240757267992657,-456574518348806233
4153717385931831462,-8099145207792678586,-5997769775112032630,3294074907209583622,966067567430037498,-9192549002213406534
-5756697018315640725,-5756697018315640725,-8819557474068526071,-2136400115854451336,-6728844082024523434,1106203543388094548
-2333243857499586461,-2333243857499586461,5843362068320522769,-7009536306337650657,-3699283667575074041,-2405892683303291957
-8819557474068526071,-8819557474068526071,-7876497512693688413,-2976309714446243509,-5756697018315640725,-6308850935767965758
-7876497512693688413,-7876497512693688413,2607211459879791691,1674373276159762025,-8819557474068526071,7534917347133949300
8483892789913825147,8483892789913825147,-1995591062742965408,8620166073102656574,-6074646493203713780,-2041630887686751489
-3410781775610270991,-3410781775610270991,4306804750094230211,8378863480597222815,7059601745558171892,6678691743269420670
-5331421579623797776,-5331421579623797776,5189107351987144723,962287586799267519,-7108012586837980940,-5500597021296520708
-1625815289565836489,-1625815289565836489,-6174871522512566947,4422997595777504091,-7215110246375999491,2704671778746002960
-1313614305945895108,-1313614305945895108,3547081132182529111,-8728075196312712282,-6654470039478316910,6576356408780336784
966067567430037498,3294074907209583622,1433393829724383645,-6739959707791598779,-5997769775112032630,-4615575698508618335
5965544132537436406,5965544132537436406,5317978293082383492,4999440443052714243,4372031182493802582,6006800146436649545
-4295420427690447901,-8287402887944984163,6743199836219189414,2788367348502337122,-8704908797766843570,-7638840925036528150
-9002191823887486987,-9002191823887486987,4575580212020245658,162771765556771108,3168079495368669052,5350829677696205474
-2061825422128752184,-2061825422128752184,-5976464170927897250,1314740759271289025,4786732753690611738,3547081132182529111
4911701623098526999,4911701623098526999,-8258529658421542282,6678691743269420670,3564394485543941353,5250363310227021277
4089568303716665454,4089568303716665454,-4541461982704074404,8095004770374551394,4121807259563748287,3294074907209583622
4843782008053284888,-3395906801262755897,162771765556771108,-6739959707791598779,-5953227649059336919,-326357109758599578
-1625217607550912638,-1625217607550912638,8200662919796009914.1,8200662919796009914,-9189659052158407108,2809702925357288303
7273139206342584600,7273139206342584600,-504935756748713175,-6016433871633244814,6569723785655740276,3456446200772320915
4575580212020245658,4575580212020245658,3035329611795434601,5350829677696205474,1734266821019430183,-7033990154815318757
-3622715112759104312,-3622715112759104312,-1291869519847635026,-6728844082024523434,-6642751159620064055,-6308850935767965758
-7380550029266431533,-7380550029266431533,216869981229779312,4306804750094230211,-3883591366197282127,-3410781775610270991
7488370990373644128,7488370990373644128,-3307413259092352650,3705075652854270482,-2328163218997425612,-2841995722250280583
-2430153190648595765,-2430153190648595765,2858969450431709251,1805849336099641652,-7492067511846042603,511891900317865118
2670715450352290324,2670715450352290324,-3653998742295730637,-7388035385087807288,-4503975842879662368,-582471538642477927
-4524355549457527387,-4524355549457527387,4877833951599818487,-115909536143817330,4625350031392752392,-3404981437157985820
-4754223659064624252,-4754223659064624252,7534917347133949300,-8467102776052559275,1469580151036142903,-6642751159620064055
-1654063646246197191,-1654063646246197191,5238119115012015307,-2976309714446243509,4069333494579100211,4139191914110236238
-1630229587164086350,3575694866055127253,-7130425546996181071,-5014627593450767720,-595851741330881198,-9137036168156595470
3168079495368669052,3168079495368669052,162771765556771108,-6739959707791598779,-5953227649059336919,4843782008053284888
8384349834972693428,8384349834972693428,-4089455027188314262,6638782839540370044,2220561310072186802,5258604889412591249
-5952729859839521828,-5952729859839521828,-5843518165523212471,2719909253419802298,-7009536306337650657,-170687954910264210
7763750328910542816,7763750328910542816,9136323715291453594,8993230615635349817,-5527182266336855540,5162508842577612756
3788990922347931494,-7009536306337650657,-1820269894165785259,-6859363289291329827,4563006651994272837,123378787151399958
3460026829794173084,1556878199027930272,3460026829794173084,7359386552064322134,-4086521633840243549,-5843518165523212471
8433131156569129937,8433131156569129937,-555187669877280641,-6308850935767965758,5092635400707338872,365571143597993923.1
1318981494172475806,8947914348334479785,4625350031392752392,1805849336099641652,2271592336048425450,4877833951599818487
-2388274433047018803,-2388274433047018803,-1469918446833331103,2293315701090958124,2293315701090958124.1,4804093434821394840
-7474372733748503487,-7474372733748503487,-634395794651424614,-3060116862184714437,-7002558676365724983,223316996491584050
7877378240682678384,7877378240682678384,6876740810766966100,7395435905985567130,6678691743269420670,7062745737910050042
5843350704442714396,5843350704442714396,1540456027678548167,-8187220755213888616,-2144625344076628986,-2429242279408079104
6876740810766966100,6876740810766966100,7877378240682678384,6678691743269420670,7062745737910050042,-158184760257182670
6980529106338478812,6980529106338478812,162771765556771108,-6739959707791598779,-5953227649059336919,4843782008053284888
-730957269757756529,-730957269757756529,123378787151399958,-5082274522455747241,-8340365043226490059,4313871021753084020
-6878119266243511199,8947914348334479785,4625350031392752392,1805849336099641652,2271592336048425450,4877833951599818487
-6457517220721978,-6457517220721978,484986956330644320,-5843518165523212471,-4386371945374980231,-7009536306337650657
-3968102273907750828,-3968102273907750828,-504935756748713175,3687286164936910007,-8041742992841055506,5232169374213306041
-74919696966767903,-5411404485622449820,-3968102273907750828,-1753606726398516179,2633209697262372913,-5161313513317812402
-7814257818245609902,-7814257818245609902,-1852234953549915446,-504935756748713175,4917926779066818777,9168028029170358424
3456446200772320915,3456446200772320915,4917926779066818777,-504935756748713175,5232169374213306041,6296126022971270017
7569814035922103969,7569814035922103969,-504935756748713175,3687286164936910007,-6056382045660082261,6240076106289531207
6569723785655740276,6569723785655740276,-504935756748713175,7273139206342584600,-6016433871633244814,5232169374213306041
614512039577184122,614512039577184122,5232169374213306041,-504935756748713175,-5411404485622449820,6569723785655740276
6296126022971270017,6296126022971270017,4917926779066818777,3456446200772320915,-7684863035595645318,-504935756748713175
-504935756748713175,-504935756748713175,6569723785655740276,3687286164936910007,5232169374213306041,-6016433871633244814
-5289386635926629588,-5289386635926629588,-6016433871633244814,-504935756748713175,-1852234953549915446,-3968102273907750828
3687286164936910007,-504935756748713175,3456446200772320915,-6016433871633244814,-5411404485622449820,-6275771337261603227
3702150017806959874,3702150017806959874,-504935756748713175,-6016433871633244814,-1852234953549915446,4917926779066818777
-6016433871633244814,-6016433871633244814,4917926779066818777,-504935756748713175,5232169374213306041,7273139206342584600
9168028029170358424,9168028029170358424,4917926779066818777,-504935756748713175,-7814257818245609902,-6016433871633244814
-7684863035595645318,-7684863035595645318,6296126022971270017,4917926779066818777,-504935756748713175,-6016433871633244814
34557439830244258,34557439830244258,6258766779968998934,-504935756748713175,-5345231991504930502,-6016433871633244814
6258766779968998934,6258766779968998934,34557439830244258,-504935756748713175,-5345231991504930502,6569723785655740276
-5345231991504930502,-5345231991504930502,34557439830244258,6258766779968998934,-504935756748713175,6569723785655740276
-6056382045660082261,-6056382045660082261,-8041742992841055506,-504935756748713175,-3750301395521973493,-7646489242554562522
-4882849408937990337,4917926779066818777,3456446200772320915,7273139206342584600,-504935756748713175,865977730460714234
-894273917655637623,4739732607073456292,-894273917655637623,-8112397019636931887,9168028029170358424,4917926779066818777
-5678159351655490918,-5678159351655490918,231281690254211527,-78422372027822130,4313871021753084020,-3699283667575074041
4739732607073456292,4739732607073456292,-894273917655637623,-8112397019636931887,9168028029170358424,4917926779066818777
-8112397019636931887,4739732607073456292,-894273917655637623,-8112397019636931887,9168028029170358424,4917926779066818777
7078276984547732873,7078276984547732873,7078276984547732873.1,-9102431381393428051,-9102431381393428051.1,-2990485643677949494.2
8589361101754366293,8589361101754366293,-2797708685347481851,909703879562824170,-6245566021053602636,4563606877148407012
-7714713652743527644,-6859363289291329827,-8254222281357012124,-8968101771604200516,7083316110921342538,-2323511129839590090
4139191914110236238,7255021292858609470,4139191914110236238,5238119115012015307,4069333494579100211,-8187220755213888616
-703416562539077070,-703416562539077070,5238119115012015307,4139191914110236238,7255021292858609470,4069333494579100211
-1706114177222872702,-703416562539077070,-4760639635023250284,1041289933344278866,-4138575697540914268,8057379878708189245
-1706114177222872702,-703416562539077070,-4760639635023250284,1041289933344278866,-4138575697540914268,8057379878708189245
7606744605433799135,7606744605433799135,-8194774279664546436,9113647036759476320,-8900113512825364282,-4024778022934140027
2672238531812965181,2672238531812965181,5036201777135800491,-4145260601063545880,-7387185690512762935,5514214996211995551
7078276984547732873,7078276984547732873,7078276984547732873.1,-9102431381393428051,-9102431381393428051.1,-2990485643677949494.2
-6878119266243511199,8947914348334479785,4625350031392752392,1805849336099641652,2271592336048425450,4877833951599818487
-6603351162010419903,4069333494579100211,5238119115012015307,4139191914110236238,7255021292858609470,3073610766179441483
-1981734999963962468,-1981734999963962468,4604014376318271136,-5791454671270548045,-1701416312023927957,-4068545238978420047
3375733407275108717,3375733407275108717,4419562057180692966,381577463519666187,6437568358552101410,-3537777320523757545
372648779227126668,372648779227126668,2415534163825594672,-6308850935767965758,4422997595777504091,7915650190943924834
-5820943153819992582,-5820943153819992582,1797385737206265555,7823781477664935857,1981046186743381313,5037221949349729844
4917926779066818777,-6016433871633244814,-504935756748713175,9168028029170358424,3456446200772320915,5232169374213306041
5232169374213306041,-504935756748713175,-8041742992841055506,4917926779066818777,-6016433871633244814,614512039577184122
-614408900691920886,2709926970543371965,-3405516291669853723,240943776326872028,4045164454094417310,6369367631770966886
3801064060797809024,3801064060797809024,-1852234953549915446,4917926779066818777,-6275771337261603227,-2778760500673113802
-8686523832043452855,-8686523832043452855,-504935756748713175,-1852234953549915446,5232169374213306041,-6016433871633244814
1107739178195154647,1107739178195154647,-5082274522455747241,-5037827401452845772,374352050712569304,6044362651232258738
-5444306124868253918,-5444306124868253918,1862503310075246782,-6761163882540291832,-8968101771604200516,-7009536306337650657
-7564053678326007415,966067567430037498,-5997769775112032630,3294074907209583622,-6739959707791598779,-8099145207792678586
5508665170385092264,5508665170385092264,2598008935363515744,-5968239566051821631,7238948407563080770,-8473322535064919980
4544213501105457932,4544213501105457932,444378495316508239,6797493571710971497,9208127165664287660,8381798621267347902.1
914293752636521893,914293752636521893,-7033990154815318757,-5557505576293652420,3149164017776669829,1981046186743381313
6369367631770966886,6369367631770966886,123378787151399958,-5082274522455747241,2639926854188906104,8869575677747285539
1738052593226421681,1738052593226421681,-7009536306337650657,6044362651232258738,-6584408680441477889,-8254222281357012124
-1338957937839941365,-1338957937839941365,-6810702648836067504,-4615179238096674750,123378787151399958,8856169137131817223
7255021292858609470,7255021292858609470,4139191914110236238,5238119115012015307,4069333494579100211,-8187220755213888616
2491414153837906223,2491414153837906223,-5411404485622449820,-6056382045660082261,-504935756748713175,7000840123067725009
1719976830095479814,1719976830095479814,3705075652854270482,6793894801847439981,-1852234953549915446,-504935756748713175
-6275771337261603227,-6275771337261603227,-504935756748713175,3687286164936910007,4917926779066818777,1719976830095479814
764116021156146784,764116021156146784,2927476152522512441,-96719740408441346,400125073514833994,-8412113620940365599
7572869304086387835,3609315114795782005,-9128652074338368262,-9089854794058353436,8078873160882064481,5619269934194012474
-4944551138301474550,-4944551138301474550,3205047378909988692,5967886403500658324,5817939718364925129.1,5817939718364925129
-5579492244806284582,-5579492244806284582,5928346445655989915,-5689187996536546877,5270696484536580646,8676570915361993722
49177526672934036,49177526672934036,4788854083489560153,2930191803881821526,-5602127731550819348,1649752043999819668
-6324550271415246022,-8722526817358894474,7004101889471761341,3582716808949240433,833256912680066502,7400247075626691905
300937643051923212,300937643051923212,896159636285333275,4981361987119307017,-1557461511205521728,8748370453256790422
-9055044275358686874,-9055044275358686874,4338940510328721138,-8123488152283046553,-6792965795755857419,-5115041394506292462
3980405883168341377,3980405883168341377,-6940659689413147290,-799315203186826480,-8189315446782327370,-9050450867630628092
-2208293144000550811,-2208293144000550811,8259682769688682084,5410293063635507608,2788367348502337122,-8704908797766843570
6424668376409530281,6424668376409530281,-91139000311163410,-8704908797766843570,5410293063635507608,2788367348502337122
-8949113594875411859,-8949113594875411859,123378787151399958,3995377148178067553,-5843518165523212471,-5088157426675091741
2589533162305407436,2589533162305407436,8968837261991914049,6987435400166905688,-1403735753867098241,5111115201913219115
3751305746867503759,-5043294260151549400,4717008760225392411,4313871021753084020,-6761163882540291832,123378787151399958
6535950170823528902,6535950170823528902,-6851896696719147400,7529823674661315431,5787934590133549357,-39485845307123560
-3234984575507976056,-3234984575507976056,5779887740609126631,123378787151399958,6341647533150019811,-5082274522455747241
-3348458175249982599,-3348458175249982599,-5843518165523212471,4169374063813159761,4169374063813159761.1,-3191013159715472435
-655909700262679295,-7009536306337650657,4909630283317268181,-8968101771604200516,484986956330644320,-6761163882540291832
-8700857105739861338,-8700857105739861338,2323403245382926621,-7082978776831463151,-4833307637594287163,-4700714777342103147
9220445660318725468,9220445660318725468,-1046621686880462790,5036201777135800491,-7387185690512762935,7059601745558171892
1024145536490998555,1024145536490998555,3579921471626387620,-4469492210394109129,-4399400419562742528,881166463209244600
-7891960098457323262,-7891960098457323262,5979676385148714519,4657430003888493310,1433393829724383645,8754824745136110042
-1852234953549915446,-1852234953549915446,-7814257818245609902,865977730460714234,-504935756748713175,-7399665664688732365
-8041742992841055506,-8041742992841055506,-3750301395521973493,5232169374213306041,-504935756748713175,-6056382045660082261
3720742491238027703,3720742491238027703,7775857588929395558,-4309525417316029305,6015995473246774717,-2703878216681968882
-5570129644089964821,8428597553954921991,2736373711035411385,-5784228041033890044,-6778286518036232293,2037560494723407153
459008865413659388,459008865413659388,-450825503558460924,123378787151399958,-7009536306337650657,-3699283667575074041
1433951803438448289,638282658987724754,-8068727428160395745,2220561310072186802,5258604889412591249,5250363310227021277
541470630329465127,541470630329465127,-6739959707791598779,966067567430037498,3294074907209583622,1515492713000932747
1433951803438448289,638282658987724754,-8068727428160395745,2220561310072186802,5258604889412591249,5250363310227021277
-6157984812065160219,-6157984812065160219,123378787151399958,-5082274522455747241,1115750778137998115,4313871021753084020
2032007496318616962,2032007496318616962,374352050712569304,-5082274522455747241,-2323511129839590090,-7009536306337650657
6234756865145917449,6234756865145917449,123378787151399958,4815632823882298534,4313871021753084020,4807410384082534048
1556878199027930272,1556878199027930272,3460026829794173084,7359386552064322134,-4086521633840243549,-5843518165523212471
1698483880714927645,1698483880714927645,5684817723169964056,-3850335246895770347,4877833951599818487,1805849336099641652
-6542996094878850014,-6542996094878850014,-2976309714446243509,-3363563881552061188,5238119115012015307,-7876497512693688413
-3875881534863988868,-4487024160266973763,-6772940823843058601,1117455951802655890,-8591127493017117985,2051327203770554158
909703879562824170,909703879562824170,-6245566021053602636,8589361101754366293,-2797708685347481851,-387651900461462767
5051167660880461112,4877833951599818487,-518690781085251687,1328618437884612347,5211673327552264703,6304895356046683527
8295457724580096419,8295457724580096419,-1868297195590431285,-7534240757267992657,-844797936291539016,962287586799267519
3608243634452078989,3608243634452078989,-7009536306337650657,4313871021753084020,-2323511129839590090,-8968101771604200516
-8510490754427841940,-5953227649059336919,-326357109758599578,162771765556771108,4843782008053284888,2546657529517570876
-8722526817358894474,833256912680066502,7400247075626691905,7004101889471761341,-6324550271415246022,-3697359635590244386
5165953265902526320,5165953265902526320,6157037646878010131,-5636731245639685654,-7565625515044903967,3533132794957138580
6910763794618680440,6910763794618680440,-7762049078455894395,957332268361319692,8886002764685330098,2966083692047828770
6754313450809254838,4774970687540378081,3273084325487543386,-8187220755213888616,-7002558676365724983,5533752987392101383
4625350031392752392,4625350031392752392,4877833951599818487,-3404981437157985820,-9033211547111606164,-5500597021296520708
5037221949349729844,734632752661830332,5037221949349729844,764116021156146784,400125073514833994,-5820943153819992582
-7959318068735027467,-2940536914889279273,8384349834972693428,-5791454671270548045,-1192619987285372590,-4068545238978420047
163780025692404854,163780025692404854,-6184570078369383337,7540764978459875963,3035329611795434601,7253370880729538418
321193326651975856,321193326651975856,4629488036162962359,123378787151399958,-7726397374158219907,-5799839529845993396
-229081393244987789,-229081393244987789,6237433897543964784,5250363310227021277,-7126520323752764957,-9128652074338368262
-1901742495252324928,-1901742495252324928,5311977399951270341,-5434287697440336767,-4049108709890217048,-7681408188643141872
2457939609972623332,-1151034582628982912,-1124738136890721085,5217724704513784613,-14569272361926584,5088013394045185972
-2247142819145310881,-2247142819145310881,-4084394822880420062,-8689798332822398451,1106203543388094548,5714874452041944640
-1492574794514500033,-1492574794514500033,-5756697018315640725,5111115201913219115,-4089455027188314262,3618271604906293310
8316918063034631031,8316918063034631031,4899554125167253337,-7384231993217222764,6607431762270322325,6377566860234930618
-5297634649735765167,-5297634649735765167,1805849336099641652,-3697359635590244386,2271592336048425450,2841458704671711663
-1917202688559171732,-1917202688559171732,-9128652074338368262,-9089854794058353436,-7895534832212398576,-434149774629603391
-1088742830039453732,-1088742830039453732,-9128652074338368262,-1917202688559171732,5053372977408537204,-3269885695260066314
-8279505492976427918,-8279505492976427918,966067567430037498,-6739959707791598779,-4615575698508618335,3294074907209583622
7124632953201847659,3547081132182529111,6377566860234930618,6576356408780336784,2885511262558254418,1184320069221244535
-4127059794203205931,-4127059794203205931,3394403706511230595,-7959318068735027467,9208127165664287660,8381798621267347902.1
-6369211973034956889,-6369211973034956889,4891164246772479976,-2059465483219605309,-587747935064273401,8310689940464940949
-5522643017727334716,-5522643017727334716,6407605752151817831,1184320069221244535,-7384231993217222764,-1868297195590431285
-8615957592921855596,-8615957592921855596,-3336755617029300430,-2329480295839698254,-8112397019636931887,4739732607073456292
-5602127731550819348,-5602127731550819348,1649752043999819668,-3173020603774823976,4788854083489560153,-7992053163122498177
8049667463017473012,8049667463017473012,-535029905294961110,-1878569380455769122,-3780822597455574960,5237574390644778994
5979676385148714519,-7891960098457323262,8754824745136110042,1433393829724383645,4657430003888493310,3064370296170038610
-5037827401452845772,-5037827401452845772,1115750778137998115,6341647533150019811,-8968101771604200516,123378787151399958
4716135688735489427,4716135688735489427,8626761683919164251,-1297580205670251233,-5799839529845993396,-2587745393898245957
-205193648629294862,-205193648629294862,2727743992157210358,-2148899391355011268,5929055844564382383,-7002558676365724983
